"Name";"Company";"Country";"Nace_4d";"Size_class";"Date_Incorporation";"YearFirstAdoption";"Agegroup";"Quartile";"Nace_2d";"treat";"Group";"distance";"weights";"subclass";"LongIdentifier";"NoPatentsYearGUOtotal";"No_AI_PatentsYearGUOtotal";"Relatedness_GUOs";"RelatednessGUosandSubs";"CurrentYear";"first.treat";"SeqOwner";"id";"Relatedness_Association";"Relatedness_Jaccard";"Relatedness_Prob";"Relatedness_Cosine";"Type";"Relatedness_Assoc2";"Relatedness_Jacc2";"Relatedness_Prob2";"Relatedness_Cos2"
"SHANDONG KERUI PETROLEUM EQUIPMENT CO., LTD.";"CN9360003076";"CN";2899;"Very large company";2004;"Control";"(2000,2005]";"IQR";28;0;2014;4,65808050812566e-05;1;"1_1";"f10";0;0;NA;NA;2009;0;1;7;NA;NA;NA;NA;NA;0;0;0;0
"SHANDONG KERUI PETROLEUM EQUIPMENT CO., LTD.";"CN9360003076";"CN";2899;"Very large company";2004;"Control";"(2000,2005]";"IQR";28;0;2014;4,65808050812566e-05;1;"1_1";"f11";0;0;NA;NA;2010;0;1;7;NA;NA;NA;NA;NA;0;0;0;0
"SHANDONG KERUI PETROLEUM EQUIPMENT CO., LTD.";"CN9360003076";"CN";2899;"Very large company";2004;"Control";"(2000,2005]";"IQR";28;0;2014;4,65808050812566e-05;1;"1_1";"f12";1;0;0;0;2011;0;1;7;0;0;0;0;"MNE";0;0;0;0
"SHANDONG KERUI PETROLEUM EQUIPMENT CO., LTD.";"CN9360003076";"CN";2899;"Very large company";2004;"Control";"(2000,2005]";"IQR";28;0;2014;4,65808050812566e-05;1;"1_1";"f13";8;0;0,111111111111111;0,111111111111111;2012;0;1;7;3;5;3;5;"MNE";3;5;3;5
"SHANDONG KERUI PETROLEUM EQUIPMENT CO., LTD.";"CN9360003076";"CN";2899;"Very large company";2004;"Control";"(2000,2005]";"IQR";28;0;2014;4,65808050812566e-05;1;"1_1";"f14";14;0;0,0493827160493827;0,0493827160493827;2013;0;1;7;5;9;5;8;"MNE";5;9;5;8
"SHANDONG KERUI PETROLEUM EQUIPMENT CO., LTD.";"CN9360003076";"CN";2899;"Very large company";2004;"Control";"(2000,2005]";"IQR";28;0;2014;4,65808050812566e-05;1;"1_1";"f15";28;0;0,046875;0,046875;2014;0;1;7;5;9;5;8;"MNE";5;9;5;8
"SHANDONG KERUI PETROLEUM EQUIPMENT CO., LTD.";"CN9360003076";"CN";2899;"Very large company";2004;"Control";"(2000,2005]";"IQR";28;0;2014;4,65808050812566e-05;1;"1_1";"f16";46;0;0,138888888888889;0,138888888888889;2015;0;1;7;7;11;7;10;"MNE";7;11;7;10
"SHANDONG KERUI PETROLEUM EQUIPMENT CO., LTD.";"CN9360003076";"CN";2899;"Very large company";2004;"Control";"(2000,2005]";"IQR";28;0;2014;4,65808050812566e-05;1;"1_1";"f17";46;0;0,138888888888889;0,138888888888889;2016;0;1;7;7;11;7;10;"MNE";7;11;7;10
"SHANDONG KERUI PETROLEUM EQUIPMENT CO., LTD.";"CN9360003076";"CN";2899;"Very large company";2004;"Control";"(2000,2005]";"IQR";28;0;2014;4,65808050812566e-05;1;"1_1";"f18";50;0;0,249657064471879;0,249657064471879;2017;0;1;7;7;12;7;11;"MNE";7;12;7;11
"SHANDONG KERUI PETROLEUM EQUIPMENT CO., LTD.";"CN9360003076";"CN";2899;"Very large company";2004;"Control";"(2000,2005]";"IQR";28;0;2014;4,65808050812566e-05;1;"1_1";"f19";51;0;0,232142857142857;0,232142857142857;2018;0;1;7;6;11;6;10;"MNE";6;11;6;10
"SHANDONG KERUI PETROLEUM EQUIPMENT CO., LTD.";"CN9360003076";"CN";2899;"Very large company";2004;"Control";"(2000,2005]";"IQR";28;0;2014;4,65808050812566e-05;1;"1_1";"f20";54;0;0,226666666666667;0,226666666666667;2019;0;1;7;8;14;8;13;"MNE";8;14;8;13
"HANGZHOU PARADISE UMBRELLA GROUP CO., LTD.";"CN9360135568";"CN";3299;"Very large company";1997;"Control";"(1980,2000]";"Bottom";32;0;2018;0,000110518208843066;1;"4_1";"f7";4;0;NA;NA;2006;0;1;8;0;0;0;0;"MNE";0;0;0;0
"HANGZHOU PARADISE UMBRELLA GROUP CO., LTD.";"CN9360135568";"CN";3299;"Very large company";1997;"Control";"(1980,2000]";"Bottom";32;0;2018;0,000110518208843066;1;"4_1";"f8";6;0;NA;NA;2007;0;1;8;0;0;0;0;"MNE";0;0;0;0
"HANGZHOU PARADISE UMBRELLA GROUP CO., LTD.";"CN9360135568";"CN";3299;"Very large company";1997;"Control";"(1980,2000]";"Bottom";32;0;2018;0,000110518208843066;1;"4_1";"f9";10;0;NA;NA;2008;0;1;8;1;1;1;1;"MNE";1;1;1;1
"HANGZHOU PARADISE UMBRELLA GROUP CO., LTD.";"CN9360135568";"CN";3299;"Very large company";1997;"Control";"(1980,2000]";"Bottom";32;0;2018;0,000110518208843066;1;"4_1";"f10";14;0;NA;NA;2009;0;1;8;1;1;1;1;"MNE";1;1;1;1
"HANGZHOU PARADISE UMBRELLA GROUP CO., LTD.";"CN9360135568";"CN";3299;"Very large company";1997;"Control";"(1980,2000]";"Bottom";32;0;2018;0,000110518208843066;1;"4_1";"f11";21;0;0,844618055555556;0,844618055555556;2010;0;1;8;1;1;1;1;"MNE";1;1;1;1
"HANGZHOU PARADISE UMBRELLA GROUP CO., LTD.";"CN9360135568";"CN";3299;"Very large company";1997;"Control";"(1980,2000]";"Bottom";32;0;2018;0,000110518208843066;1;"4_1";"f12";24;0;0,748173779315648;0,748173779315648;2011;0;1;8;1;2;1;2;"MNE";1;2;1;2
"HANGZHOU PARADISE UMBRELLA GROUP CO., LTD.";"CN9360135568";"CN";3299;"Very large company";1997;"Control";"(1980,2000]";"Bottom";32;0;2018;0,000110518208843066;1;"4_1";"f13";29;0;0,727513227513228;0,727513227513228;2012;0;1;8;2;4;2;3;"MNE";2;4;2;3
"HANGZHOU PARADISE UMBRELLA GROUP CO., LTD.";"CN9360135568";"CN";3299;"Very large company";1997;"Control";"(1980,2000]";"Bottom";32;0;2018;0,000110518208843066;1;"4_1";"f14";36;0;0,807380952380952;0,807380952380952;2013;0;1;8;4;7;4;6;"MNE";4;7;4;6
"HANGZHOU PARADISE UMBRELLA GROUP CO., LTD.";"CN9360135568";"CN";3299;"Very large company";1997;"Control";"(1980,2000]";"Bottom";32;0;2018;0,000110518208843066;1;"4_1";"f15";45;0;0,902028549962434;0,902028549962434;2014;0;1;8;9;14;9;12;"MNE";9;14;9;12
"HANGZHOU PARADISE UMBRELLA GROUP CO., LTD.";"CN9360135568";"CN";3299;"Very large company";1997;"Control";"(1980,2000]";"Bottom";32;0;2018;0,000110518208843066;1;"4_1";"f16";48;0;0,902028549962434;0,902028549962434;2015;0;1;8;9;14;9;12;"MNE";9;14;9;12
"HANGZHOU PARADISE UMBRELLA GROUP CO., LTD.";"CN9360135568";"CN";3299;"Very large company";1997;"Control";"(1980,2000]";"Bottom";32;0;2018;0,000110518208843066;1;"4_1";"f17";57;0;0,825296442687747;0,825296442687747;2016;0;1;8;9;13;9;12;"MNE";9;13;9;12
"HANGZHOU PARADISE UMBRELLA GROUP CO., LTD.";"CN9360135568";"CN";3299;"Very large company";1997;"Control";"(1980,2000]";"Bottom";32;0;2018;0,000110518208843066;1;"4_1";"f18";68;0;0,825296442687747;0,825296442687747;2017;0;1;8;9;14;9;12;"MNE";9;14;9;12
"HANGZHOU PARADISE UMBRELLA GROUP CO., LTD.";"CN9360135568";"CN";3299;"Very large company";1997;"Control";"(1980,2000]";"Bottom";32;0;2018;0,000110518208843066;1;"4_1";"f19";74;0;0,825296442687747;0,825296442687747;2018;0;1;8;9;14;9;12;"MNE";9;14;9;12
"HANGZHOU PARADISE UMBRELLA GROUP CO., LTD.";"CN9360135568";"CN";3299;"Very large company";1997;"Control";"(1980,2000]";"Bottom";32;0;2018;0,000110518208843066;1;"4_1";"f20";74;0;0,825296442687747;0,825296442687747;2019;0;1;8;9;14;9;12;"MNE";9;14;9;12
"DEMANT A/S";"DK71186911";"DK";3250;"Very large company";1983;"Control";"(1980,2000]";"IQR";32;0;2018;0,000107133211452068;1;"4_1";"f7";41;0;NA;NA;2006;0;1;9;8;16;8;14;"MNE";8;16;8;14
"DEMANT A/S";"DK71186911";"DK";3250;"Very large company";1983;"Control";"(1980,2000]";"IQR";32;0;2018;0,000107133211452068;1;"4_1";"f8";46;0;NA;NA;2007;0;1;9;10;16;10;15;"MNE";10;16;10;15
"DEMANT A/S";"DK71186911";"DK";3250;"Very large company";1983;"Control";"(1980,2000]";"IQR";32;0;2018;0,000107133211452068;1;"4_1";"f9";49;0;NA;NA;2008;0;1;9;13;21;13;20;"MNE";13;21;13;20
"DEMANT A/S";"DK71186911";"DK";3250;"Very large company";1983;"Control";"(1980,2000]";"IQR";32;0;2018;0,000107133211452068;1;"4_1";"f10";49;0;NA;NA;2009;0;1;9;11;16;11;16;"MNE";11;16;11;16
"DEMANT A/S";"DK71186911";"DK";3250;"Very large company";1983;"Control";"(1980,2000]";"IQR";32;0;2018;0,000107133211452068;1;"4_1";"f11";47;0;NA;0,645007515151515;2010;0;1;9;11;15;11;15;"MNE";11;15;11;15
"DEMANT A/S";"DK71186911";"DK";3250;"Very large company";1983;"Control";"(1980,2000]";"IQR";32;0;2018;0,000107133211452068;1;"4_1";"f12";49;0;NA;0,645007515151515;2011;0;1;9;11;15;11;15;"MNE";11;15;11;15
"DEMANT A/S";"DK71186911";"DK";3250;"Very large company";1983;"Control";"(1980,2000]";"IQR";32;0;2018;0,000107133211452068;1;"4_1";"f13";50;0;NA;0,645007515151515;2012;0;1;9;11;15;11;15;"MNE";11;15;11;15
"DEMANT A/S";"DK71186911";"DK";3250;"Very large company";1983;"Control";"(1980,2000]";"IQR";32;0;2018;0,000107133211452068;1;"4_1";"f14";52;0;NA;0,610583272727273;2013;0;1;9;10;16;10;16;"MNE";10;16;10;16
"DEMANT A/S";"DK71186911";"DK";3250;"Very large company";1983;"Control";"(1980,2000]";"IQR";32;0;2018;0,000107133211452068;1;"4_1";"f15";54;0;NA;0,610583272727273;2014;0;1;9;10;16;10;16;"MNE";10;16;10;16
"DEMANT A/S";"DK71186911";"DK";3250;"Very large company";1983;"Control";"(1980,2000]";"IQR";32;0;2018;0,000107133211452068;1;"4_1";"f16";63;0;NA;0,640693333333333;2015;0;1;9;11;16;11;16;"MNE";11;16;11;16
"DEMANT A/S";"DK71186911";"DK";3250;"Very large company";1983;"Control";"(1980,2000]";"IQR";32;0;2018;0,000107133211452068;1;"4_1";"f17";69;0;NA;0,652726857142857;2016;0;1;9;11;16;10;16;"MNE";11;16;10;16
"DEMANT A/S";"DK71186911";"DK";3250;"Very large company";1983;"Control";"(1980,2000]";"IQR";32;0;2018;0,000107133211452068;1;"4_1";"f18";69;0;NA;0,652726857142857;2017;0;1;9;11;15;11;16;"MNE";11;15;11;16
"DEMANT A/S";"DK71186911";"DK";3250;"Very large company";1983;"Control";"(1980,2000]";"IQR";32;0;2018;0,000107133211452068;1;"4_1";"f19";71;0;NA;0,660631794871795;2018;0;1;9;10;15;10;16;"MNE";10;15;10;16
"DEMANT A/S";"DK71186911";"DK";3250;"Very large company";1983;"Control";"(1980,2000]";"IQR";32;0;2018;0,000107133211452068;1;"4_1";"f20";66;0;NA;0,633173333333333;2019;0;1;9;10;16;10;16;"MNE";10;16;10;16
"P/F PALLI HJA MARIANNU";"DKFO2450";"DK";6420;"Large company";1998;"Control";"(1980,2000]";"IQR";64;0;2016;5,51176159088078e-05;1;"2_1";"f7";0;0;NA;NA;2006;0;1;10;NA;NA;NA;NA;NA;0;0;0;0
"P/F PALLI HJA MARIANNU";"DKFO2450";"DK";6420;"Large company";1998;"Control";"(1980,2000]";"IQR";64;0;2016;5,51176159088078e-05;1;"2_1";"f8";0;0;NA;NA;2007;0;1;10;NA;NA;NA;NA;NA;0;0;0;0
"P/F PALLI HJA MARIANNU";"DKFO2450";"DK";6420;"Large company";1998;"Control";"(1980,2000]";"IQR";64;0;2016;5,51176159088078e-05;1;"2_1";"f9";0;0;NA;NA;2008;0;1;10;NA;NA;NA;NA;NA;0;0;0;0
"P/F PALLI HJA MARIANNU";"DKFO2450";"DK";6420;"Large company";1998;"Control";"(1980,2000]";"IQR";64;0;2016;5,51176159088078e-05;1;"2_1";"f10";0;0;NA;NA;2009;0;1;10;NA;NA;NA;NA;NA;0;0;0;0
"P/F PALLI HJA MARIANNU";"DKFO2450";"DK";6420;"Large company";1998;"Control";"(1980,2000]";"IQR";64;0;2016;5,51176159088078e-05;1;"2_1";"f11";1;0;NA;1;2010;0;1;10;0;0;0;0;"MNE";0;0;0;0
"P/F PALLI HJA MARIANNU";"DKFO2450";"DK";6420;"Large company";1998;"Control";"(1980,2000]";"IQR";64;0;2016;5,51176159088078e-05;1;"2_1";"f12";1;0;NA;1;2011;0;1;10;0;0;0;0;"MNE";0;0;0;0
"P/F PALLI HJA MARIANNU";"DKFO2450";"DK";6420;"Large company";1998;"Control";"(1980,2000]";"IQR";64;0;2016;5,51176159088078e-05;1;"2_1";"f13";2;0;NA;1;2012;0;1;10;0;0;0;0;"MNE";0;0;0;0
"P/F PALLI HJA MARIANNU";"DKFO2450";"DK";6420;"Large company";1998;"Control";"(1980,2000]";"IQR";64;0;2016;5,51176159088078e-05;1;"2_1";"f14";2;0;NA;1;2013;0;1;10;0;0;0;0;"MNE";0;0;0;0
"P/F PALLI HJA MARIANNU";"DKFO2450";"DK";6420;"Large company";1998;"Control";"(1980,2000]";"IQR";64;0;2016;5,51176159088078e-05;1;"2_1";"f15";2;0;NA;1;2014;0;1;10;0;0;0;0;"MNE";0;0;0;0
"P/F PALLI HJA MARIANNU";"DKFO2450";"DK";6420;"Large company";1998;"Control";"(1980,2000]";"IQR";64;0;2016;5,51176159088078e-05;1;"2_1";"f16";4;0;NA;0,888888888888889;2015;0;1;10;0;0;0;0;"MNE";0;0;0;0
"P/F PALLI HJA MARIANNU";"DKFO2450";"DK";6420;"Large company";1998;"Control";"(1980,2000]";"IQR";64;0;2016;5,51176159088078e-05;1;"2_1";"f17";6;0;NA;0,888888888888889;2016;0;1;10;0;0;0;0;"MNE";0;0;0;0
"P/F PALLI HJA MARIANNU";"DKFO2450";"DK";6420;"Large company";1998;"Control";"(1980,2000]";"IQR";64;0;2016;5,51176159088078e-05;1;"2_1";"f18";9;0;NA;0,888888888888889;2017;0;1;10;0;0;0;0;"MNE";0;0;0;0
"P/F PALLI HJA MARIANNU";"DKFO2450";"DK";6420;"Large company";1998;"Control";"(1980,2000]";"IQR";64;0;2016;5,51176159088078e-05;1;"2_1";"f19";12;0;NA;0,8;2018;0;1;10;0;0;0;0;"MNE";0;0;0;0
"P/F PALLI HJA MARIANNU";"DKFO2450";"DK";6420;"Large company";1998;"Control";"(1980,2000]";"IQR";64;0;2016;5,51176159088078e-05;1;"2_1";"f20";11;0;NA;0,916666666666667;2019;0;1;10;0;0;0;0;"MNE";0;0;0;0
"DUBAPI SL";"ESB62432513";"ES";6420;"Large company";2000;"Control";"(1980,2000]";"IQR";64;0;2016;5,59294430091797e-05;1;"2_1";"f7";2;0;NA;NA;2006;0;1;11;0;0;0;0;"MNE";0;0;0;0
"DUBAPI SL";"ESB62432513";"ES";6420;"Large company";2000;"Control";"(1980,2000]";"IQR";64;0;2016;5,59294430091797e-05;1;"2_1";"f8";3;0;NA;NA;2007;0;1;11;0;0;0;0;"MNE";0;0;0;0
"DUBAPI SL";"ESB62432513";"ES";6420;"Large company";2000;"Control";"(1980,2000]";"IQR";64;0;2016;5,59294430091797e-05;1;"2_1";"f9";3;0;NA;NA;2008;0;1;11;0;0;0;0;"MNE";0;0;0;0
"DUBAPI SL";"ESB62432513";"ES";6420;"Large company";2000;"Control";"(1980,2000]";"IQR";64;0;2016;5,59294430091797e-05;1;"2_1";"f10";3;0;NA;NA;2009;0;1;11;0;0;0;0;"MNE";0;0;0;0
"DUBAPI SL";"ESB62432513";"ES";6420;"Large company";2000;"Control";"(1980,2000]";"IQR";64;0;2016;5,59294430091797e-05;1;"2_1";"f11";3;0;NA;0,64;2010;0;1;11;0;0;0;0;"MNE";0;0;0;0
"DUBAPI SL";"ESB62432513";"ES";6420;"Large company";2000;"Control";"(1980,2000]";"IQR";64;0;2016;5,59294430091797e-05;1;"2_1";"f12";2;0;NA;1;2011;0;1;11;0;0;0;0;"MNE";0;0;0;0
"DUBAPI SL";"ESB62432513";"ES";6420;"Large company";2000;"Control";"(1980,2000]";"IQR";64;0;2016;5,59294430091797e-05;1;"2_1";"f13";2;0;NA;1;2012;0;1;11;0;0;0;0;"MNE";0;0;0;0
"DUBAPI SL";"ESB62432513";"ES";6420;"Large company";2000;"Control";"(1980,2000]";"IQR";64;0;2016;5,59294430091797e-05;1;"2_1";"f14";2;0;NA;1;2013;0;1;11;0;0;0;0;"MNE";0;0;0;0
"DUBAPI SL";"ESB62432513";"ES";6420;"Large company";2000;"Control";"(1980,2000]";"IQR";64;0;2016;5,59294430091797e-05;1;"2_1";"f15";2;0;NA;1;2014;0;1;11;0;0;0;0;"MNE";0;0;0;0
"DUBAPI SL";"ESB62432513";"ES";6420;"Large company";2000;"Control";"(1980,2000]";"IQR";64;0;2016;5,59294430091797e-05;1;"2_1";"f16";2;0;NA;1;2015;0;1;11;0;0;0;0;"MNE";0;0;0;0
"DUBAPI SL";"ESB62432513";"ES";6420;"Large company";2000;"Control";"(1980,2000]";"IQR";64;0;2016;5,59294430091797e-05;1;"2_1";"f17";5;0;NA;1,14917355371901;2016;0;1;11;2;5;2;5;"MNE";2;5;2;5
"DUBAPI SL";"ESB62432513";"ES";6420;"Large company";2000;"Control";"(1980,2000]";"IQR";64;0;2016;5,59294430091797e-05;1;"2_1";"f18";5;0;NA;1,14917355371901;2017;0;1;11;2;5;2;5;"MNE";2;5;2;5
"DUBAPI SL";"ESB62432513";"ES";6420;"Large company";2000;"Control";"(1980,2000]";"IQR";64;0;2016;5,59294430091797e-05;1;"2_1";"f19";5;0;NA;1,14917355371901;2018;0;1;11;2;5;2;5;"MNE";2;5;2;5
"DUBAPI SL";"ESB62432513";"ES";6420;"Large company";2000;"Control";"(1980,2000]";"IQR";64;0;2016;5,59294430091797e-05;1;"2_1";"f20";5;0;NA;1,14917355371901;2019;0;1;11;2;5;2;5;"MNE";2;5;2;5
"PERION NETWORK LIMITED";"IL40002GE";"IL";6201;"Very large company";1999;"Control";"(1980,2000]";"Top";62;0;2017;3,99880687114884e-05;1;"3_1";"f7";4;0;NA;NA;2006;0;1;12;4;19;4;14;"MNE";4;19;4;14
"PERION NETWORK LIMITED";"IL40002GE";"IL";6201;"Very large company";1999;"Control";"(1980,2000]";"Top";62;0;2017;3,99880687114884e-05;1;"3_1";"f8";6;0;NA;NA;2007;0;1;12;4;19;4;14;"MNE";4;19;4;14
"PERION NETWORK LIMITED";"IL40002GE";"IL";6201;"Very large company";1999;"Control";"(1980,2000]";"Top";62;0;2017;3,99880687114884e-05;1;"3_1";"f9";6;0;NA;NA;2008;0;1;12;4;19;4;14;"MNE";4;19;4;14
"PERION NETWORK LIMITED";"IL40002GE";"IL";6201;"Very large company";1999;"Control";"(1980,2000]";"Top";62;0;2017;3,99880687114884e-05;1;"3_1";"f10";6;0;NA;NA;2009;0;1;12;4;19;4;14;"MNE";4;19;4;14
"PERION NETWORK LIMITED";"IL40002GE";"IL";6201;"Very large company";1999;"Control";"(1980,2000]";"Top";62;0;2017;3,99880687114884e-05;1;"3_1";"f11";6;0;0,9375;0,9375;2010;0;1;12;4;19;4;14;"MNE";4;19;4;14
"PERION NETWORK LIMITED";"IL40002GE";"IL";6201;"Very large company";1999;"Control";"(1980,2000]";"Top";62;0;2017;3,99880687114884e-05;1;"3_1";"f12";6;0;0,9375;0,9375;2011;0;1;12;4;19;4;14;"MNE";4;19;4;14
"PERION NETWORK LIMITED";"IL40002GE";"IL";6201;"Very large company";1999;"Control";"(1980,2000]";"Top";62;0;2017;3,99880687114884e-05;1;"3_1";"f13";7;0;0,9375;0,9375;2012;0;1;12;4;19;4;14;"MNE";4;19;4;14
"PERION NETWORK LIMITED";"IL40002GE";"IL";6201;"Very large company";1999;"Control";"(1980,2000]";"Top";62;0;2017;3,99880687114884e-05;1;"3_1";"f14";12;0;0,9375;0,9375;2013;0;1;12;4;19;4;14;"MNE";4;19;4;14
"PERION NETWORK LIMITED";"IL40002GE";"IL";6201;"Very large company";1999;"Control";"(1980,2000]";"Top";62;0;2017;3,99880687114884e-05;1;"3_1";"f15";12;0;0,9375;0,9375;2014;0;1;12;4;19;4;14;"MNE";4;19;4;14
"PERION NETWORK LIMITED";"IL40002GE";"IL";6201;"Very large company";1999;"Control";"(1980,2000]";"Top";62;0;2017;3,99880687114884e-05;1;"3_1";"f16";12;0;0,9375;0,9375;2015;0;1;12;4;19;4;14;"MNE";4;19;4;14
"PERION NETWORK LIMITED";"IL40002GE";"IL";6201;"Very large company";1999;"Control";"(1980,2000]";"Top";62;0;2017;3,99880687114884e-05;1;"3_1";"f17";11;0;0,9375;0,9375;2016;0;1;12;4;19;4;14;"MNE";4;19;4;14
"PERION NETWORK LIMITED";"IL40002GE";"IL";6201;"Very large company";1999;"Control";"(1980,2000]";"Top";62;0;2017;3,99880687114884e-05;1;"3_1";"f18";11;0;0,9375;0,9375;2017;0;1;12;4;19;4;14;"MNE";4;19;4;14
"PERION NETWORK LIMITED";"IL40002GE";"IL";6201;"Very large company";1999;"Control";"(1980,2000]";"Top";62;0;2017;3,99880687114884e-05;1;"3_1";"f19";11;0;0,9375;0,9375;2018;0;1;12;4;20;4;14;"MNE";4;20;4;14
"PERION NETWORK LIMITED";"IL40002GE";"IL";6201;"Very large company";1999;"Control";"(1980,2000]";"Top";62;0;2017;3,99880687114884e-05;1;"3_1";"f20";11;0;0,9375;0,9375;2019;0;1;12;4;20;4;15;"MNE";4;20;4;15
"NIIT LIMITED";"IN30124FI";"IN";6209;"Very large company";1981;"Control";"(1980,2000]";"Top";62;0;2017;4,02192655538039e-05;1;"3_1";"f7";0;0;NA;NA;2006;0;1;13;NA;NA;NA;NA;NA;2;12;2;8
"NIIT LIMITED";"IN30124FI";"IN";6209;"Very large company";1981;"Control";"(1980,2000]";"Top";62;0;2017;4,02192655538039e-05;1;"3_1";"f8";0;0;NA;NA;2007;0;1;13;NA;NA;NA;NA;NA;2;12;2;8
"NIIT LIMITED";"IN30124FI";"IN";6209;"Very large company";1981;"Control";"(1980,2000]";"Top";62;0;2017;4,02192655538039e-05;1;"3_1";"f9";0;0;NA;NA;2008;0;1;13;NA;NA;NA;NA;NA;2;12;2;8
"NIIT LIMITED";"IN30124FI";"IN";6209;"Very large company";1981;"Control";"(1980,2000]";"Top";62;0;2017;4,02192655538039e-05;1;"3_1";"f10";0;0;NA;NA;2009;0;1;13;NA;NA;NA;NA;NA;2;12;2;8
"NIIT LIMITED";"IN30124FI";"IN";6209;"Very large company";1981;"Control";"(1980,2000]";"Top";62;0;2017;4,02192655538039e-05;1;"3_1";"f11";0;0;NA;NA;2010;0;1;13;NA;NA;NA;NA;NA;2;12;2;8
"NIIT LIMITED";"IN30124FI";"IN";6209;"Very large company";1981;"Control";"(1980,2000]";"Top";62;0;2017;4,02192655538039e-05;1;"3_1";"f12";0;0;NA;NA;2011;0;1;13;NA;NA;NA;NA;NA;2;12;2;8
"NIIT LIMITED";"IN30124FI";"IN";6209;"Very large company";1981;"Control";"(1980,2000]";"Top";62;0;2017;4,02192655538039e-05;1;"3_1";"f13";5;1;NA;1;2012;0;1;13;2;12;2;8;"MNE";2;12;2;8
"NIIT LIMITED";"IN30124FI";"IN";6209;"Very large company";1981;"Control";"(1980,2000]";"Top";62;0;2017;4,02192655538039e-05;1;"3_1";"f14";8;1;NA;0,5625;2013;0;1;13;4;21;4;15;"MNE";4;21;4;15
"NIIT LIMITED";"IN30124FI";"IN";6209;"Very large company";1981;"Control";"(1980,2000]";"Top";62;0;2017;4,02192655538039e-05;1;"3_1";"f15";12;1;NA;0,949333333333333;2014;0;1;13;4;21;4;15;"MNE";4;21;4;15
"NIIT LIMITED";"IN30124FI";"IN";6209;"Very large company";1981;"Control";"(1980,2000]";"Top";62;0;2017;4,02192655538039e-05;1;"3_1";"f16";12;1;NA;1,04;2015;0;1;13;4;22;4;15;"MNE";4;22;4;15
"NIIT LIMITED";"IN30124FI";"IN";6209;"Very large company";1981;"Control";"(1980,2000]";"Top";62;0;2017;4,02192655538039e-05;1;"3_1";"f17";14;1;NA;1,04;2016;0;1;13;4;22;4;15;"MNE";4;22;4;15
"NIIT LIMITED";"IN30124FI";"IN";6209;"Very large company";1981;"Control";"(1980,2000]";"Top";62;0;2017;4,02192655538039e-05;1;"3_1";"f18";15;1;NA;0,9375;2017;0;1;13;4;22;4;16;"MNE";4;22;4;16
"NIIT LIMITED";"IN30124FI";"IN";6209;"Very large company";1981;"Control";"(1980,2000]";"Top";62;0;2017;4,02192655538039e-05;1;"3_1";"f19";16;1;NA;0,9375;2018;0;1;13;4;22;4;16;"MNE";4;22;4;16
"NIIT LIMITED";"IN30124FI";"IN";6209;"Very large company";1981;"Control";"(1980,2000]";"Top";62;0;2017;4,02192655538039e-05;1;"3_1";"f20";17;2;NA;0,949074074074074;2019;0;1;13;8;26;8;23;"MNE";8;26;8;23
"POLY MEDICURE LIMITED";"IN33643FI";"IN";3250;"Very large company";1995;"Control";"(1980,2000]";"IQR";32;0;2018;0,000107564891902716;1;"4_1";"f7";3;0;NA;NA;2006;0;1;14;0;0;0;0;"MNE";0;0;0;0
"POLY MEDICURE LIMITED";"IN33643FI";"IN";3250;"Very large company";1995;"Control";"(1980,2000]";"IQR";32;0;2018;0,000107564891902716;1;"4_1";"f8";10;0;NA;NA;2007;0;1;14;0;0;0;0;"MNE";0;0;0;0
"POLY MEDICURE LIMITED";"IN33643FI";"IN";3250;"Very large company";1995;"Control";"(1980,2000]";"IQR";32;0;2018;0,000107564891902716;1;"4_1";"f9";13;0;NA;NA;2008;0;1;14;0;0;0;0;"MNE";0;0;0;0
"POLY MEDICURE LIMITED";"IN33643FI";"IN";3250;"Very large company";1995;"Control";"(1980,2000]";"IQR";32;0;2018;0,000107564891902716;1;"4_1";"f10";17;0;NA;NA;2009;0;1;14;4;11;4;9;"MNE";4;11;4;9
"POLY MEDICURE LIMITED";"IN33643FI";"IN";3250;"Very large company";1995;"Control";"(1980,2000]";"IQR";32;0;2018;0,000107564891902716;1;"4_1";"f11";27;0;1;1;2010;0;1;14;4;11;4;9;"MNE";4;11;4;9
"POLY MEDICURE LIMITED";"IN33643FI";"IN";3250;"Very large company";1995;"Control";"(1980,2000]";"IQR";32;0;2018;0,000107564891902716;1;"4_1";"f12";42;0;0,390625;0,390625;2011;0;1;14;7;13;7;12;"MNE";7;13;7;12
"POLY MEDICURE LIMITED";"IN33643FI";"IN";3250;"Very large company";1995;"Control";"(1980,2000]";"IQR";32;0;2018;0,000107564891902716;1;"4_1";"f13";52;0;0,308641975308642;0,308641975308642;2012;0;1;14;5;11;5;10;"MNE";5;11;5;10
"POLY MEDICURE LIMITED";"IN33643FI";"IN";3250;"Very large company";1995;"Control";"(1980,2000]";"IQR";32;0;2018;0,000107564891902716;1;"4_1";"f14";54;0;0,308641975308642;0,308641975308642;2013;0;1;14;5;11;5;10;"MNE";5;11;5;10
"POLY MEDICURE LIMITED";"IN33643FI";"IN";3250;"Very large company";1995;"Control";"(1980,2000]";"IQR";32;0;2018;0,000107564891902716;1;"4_1";"f15";55;0;0,308641975308642;0,308641975308642;2014;0;1;14;5;11;5;10;"MNE";5;11;5;10
